comment,hospital,star,rating,sentiment,cleaned_comment
"Khám Cho Ba tại lầu 2 thấy đúng chuẩn BV Quốc Tế luôn. Sạch sẽ , ân cần.
Ba Tôi: Đoàn Thanh Tùng ở Thốt Nốt-Cần Thơ.",Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,5 sao,"4,4",Tốt,"khám cho báo cáo tại lầu 2 thấy đúng chuẩn bệnh viện quốc tế luôn. sạch sẽ , ân cần.
báo cáo tôi: đoàn thanh tùng ở thốt nốt-cần thơ."
"Bệnh viện Cskh rất nhiệt tình, Bác sĩ Chỉnh và bác sĩ Muống tư vấn tận tình và có tâm, cám ơn đội ngũ y bác sĩ và nhân viên bệnh viện!",Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,5 sao,"4,4",Tốt,"bệnh viện cskh rất nhiệt tình, bác sĩ chỉnh và bác sĩ muống tư vấn tận tình và có tâm, cám ơn đội ngũ y bác sĩ và nhân viên bệnh viện!"
Bệnh viện Đa khoa Quốc tế S.I.S Cần Thơ ra đời với sứ mệnh “Cứu tinh cho bệnh nhân đột quỵ” với hai chuyên khoa mũi nhọn là đột quỵ và tim mạch. …,Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,5 sao,"4,4",Tốt,bệnh viện đa khoa quốc tế sao.i.sao cần thơ ra đời với sứ mệnh “cứu tinh cho bệnh nhân đột quỵ” với hai chuyên khoa mũi nhọn là đột quỵ và tim mạch mạch. …
Khoa gây mê hồi sức của bệnh viện siêu tệ ng nhà đợi lâu kí giấy tờ đều được đến khi hứa hẹn gặp bệnh thì lâu phải chi bệnh nhân đông thì ko nói ng ta đẩy xuống sau mổ rồi lên phòng luon rồi mà vẫn chưa đến lượt mình (chỉ gặp thui). Dù chỉ …,Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,1 sao,"4,4",Tệ,khoa gây mê hồi sức của bệnh viện siêu tệ người nhà đợi lâu kí giấy tờ đều được đến khi hứa hẹn gặp bệnh thì lâu phải chi bệnh nhân đông thì không nói người ta đẩy xuống sau phẫu thuật rồi lên phòng luon rồi mà vẫn chưa đến lượt mình (chỉ gặp thui). dù chỉ …
Nhân viên thất trách làm trễ giờ chụp MRI của khách hàng đã đặt lịch trước. Khách hàng có nói là đã đặt lịch chụp MRI trước nhưng vẫn không được tư vấn gì thêm. Quá thất vọng,Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,1 sao,"4,4",Tệ,nhân viên thất trách làm trễ giờ chụp chụp cộng hưởng từ của khách hàng đã đặt lịch trước. khách hàng có nói là đã đặt lịch chụp chụp cộng hưởng từ trước nhưng vẫn không được tư vấn gì thêm. quá thất vọng
Dì mình đi khám theo chỉ định của bác sĩ sau khi chụp CT dì mình k khỏe và có dấu hiệu mất kiểm soát nhờ bảo vệ y tá gọi bác sĩ ra hỗ trợ để ở lại theo dõi điều trị như thế nào nhưng có 1 vài y tá bác sĩ đứng nhìn. Bác bảo vệ thì bảo gọi xe …,Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,1 sao,"4,4",Tệ,dì mình đi khám theo dõi chỉ định của bác sĩ sau khi chụp chữa trị dì mình không khỏe và có dấu hiệu mất kiểm soát nhờ bảo vệ y tá gọi bác sĩ ra hỗ trợ để ở lại theo dõi dõi điều trị như thế nào nhưng có 1 vài y tá bác sĩ đứng nhìn. bác bảo vệ thì bảo gọi xe …
"Khám bệnh tại Bệnh viện Nam Cần Thơ, tôi rất hài lòng và xin cảm ơn đội ngủ y bác sĩ, điều dưỡng của bệnh viện đã luôn chu đáo, tận tình chăm sóc tôi.",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0",Tốt,"khám bệnh tại bệnh viện nam cần thơ, tôi rất hài lòng và xin cảm ơn đội ngủ y bác sĩ, điều dưỡng của bệnh viện đã luôn chu đáo, tận tình chăm sóc tôi."
"Không gian bệnh viện vô cùng sạch sẽ, các bác sĩ và điều dưỡng tận tâm, luôn quan tâm người bệnh! Mẹ tôi bị suy thận giai đoạn 5 đang chạy thận định kỳ ở bệnh viện! Luôn được các bác sĩ và điều dưỡng quan tâm chăm sóc, động viên tinh thần! …",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0",Tốt,"không gian bệnh viện vô cùng sạch sẽ, các bác sĩ và điều dưỡng tận tâm, luôn quan tâm người bệnh! mẹ tôi bị suy thận giai đoạn 5 đang chạy thận định kỳ ở bệnh viện! luôn được các bác sĩ và điều dưỡng quan tâm chăm sóc, động viên tinh thần! …"
"Con trai mình được sanh ra tại Bệnh viện Đại học Nam Cần Thơ, đây cũng là nơi vợ mình được các bác sĩ chăm sóc trong suốt quá trình mang thai. Trước đó mình biết đến bệnh viện cũng nhờ một người bạn đã sử dụng dịch vụ tại đây giới thiệu. …",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0",Tốt,"con trai mình được sanh ra tại bệnh viện đại học nam cần thơ, đây cũng là nơi vợ mình được các bác sĩ chăm sóc truyền suốt quá trình mang thai. trước đó mình biết đến bệnh viện cũng nhờ một người bạn đã xử dụng dịch vụ tại đây giới thiệu. …"
"Với thời gian không quá 4 ngày nằm viện tại BV Nam Cần Thơ, ba tôi, 87 tuổi từ không ngồi được, huyết áp cao trong khoảng thời gian dài, nay đã có thể tự đứng và ăn uống khoẻ mạnh với chi phí rất thấp. Không gian của BV vô cùng sạch sẽ. …",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0",Tốt,"với thời gian không quá 4 ngày nằm viện tại bệnh viện nam cần thơ, báo cáo tôi, 87 tuổi từ không ngồi được, huyết áp cao huyết áp truyền khoảng thời gian dài, nay đã có thể tự đứng và ăn uống khỏe mạnh với chi phí rất thấp. không gian của bệnh viện vô cùng sạch sẽ. …"
"Khuôn viên BV rộng lớn, sạch sẽ. CSVC hiện đại. Vừa vào sảnh là có các bạn nhân viên hướng dẫn lấy STT rồi đến quầy đky khám, sau đó đi đo huyết áp và đến phòng khám chuyên khoa. Các khâu đều có nhân viên hướng dẫn tận tình. Chi phí các …",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0",Tốt,"khuôn viên bệnh viện rộng lớn, sạch sẽ. csvc hiện đại. vừa vào sảnh là có các bạn nhân viên hướng dẫn lấy số thứ tự rồi đến quầy đky khám, sau đó đi đo huyết áp và đến phòng khám chuyên khoa. các khâu đều có nhân viên hướng dẫn tận tình. chi phí các …"
"Bệnh viện thoáng mát, trang thiết bị hiện đại đảm bảo vệ sinh, nhân viên y tế nhiệt tình",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0",Tốt,"bệnh viện thoáng mát, trang thiết bị hiện đại đảm bảo vệ sinh, nhân viên y tế nhiệt tình"
"Bệnh viện sang xịn mịn, bác sĩ tận tâm, chu đáo, nhanh gọn lẹ, cơ sở vật chất ok lứm",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0",Tốt,"bệnh viện sang xịn mịn, bác sĩ tận tâm, chu đáo, nhanh gọn lẹ, cơ sở vật chất được lứm"
"Ba mình 86 tuổi đau nhức không thể ngồi và đi được, huyết áo cao, nhập viện sau hơn 3 ngày đã xuất viện, về nhà khoẻ mạnh, tự ngồi và sinh hoat được, huyết áp ổn định, không còn đau nhức. Đội ngũ Bác sỹ, y tá rat nhiệt tình, chu đáo, tận …",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0",Tốt,"báo cáo mình 86 tuổi đau nhức không thể ngồi và đi được, huyết áo cao huyết áp, nhập viện sau hơn 3 ngày đã xuất viện, về nhà khỏe mạnh, tự ngồi và sinh hoat được, huyết áp ổn định, không còn đau nhức. đội ngũ bác sỹ, y tá rất nhiệt tình, chu đáo, tận …"
"Bác sĩ không chuyên nghiệp, xét nghiệm máu đo điện tim khám tổng quát các thứ vẫn không tìm được nguyên nhân bệnh của bệnh nhân. Bác sĩ nói ngoài việc hẹn ngày tái khám thì không thể làm gì khác. Bệnh nhân nói mệt hơn sau khi ngưng thuốc …",Bệnh viện Đại Học Nam Cần Thơ,1 sao,"4,0",Tệ,"bác sĩ không chuyên nghiệp, xét nghiệm máu đo điện tim mạch khám tổng quát các thứ vẫn không tìm được nguyên nhân bệnh của bệnh nhân. bác sĩ nói ngoài việc hẹn ngày tái khám thì không thể làm gì khác. bệnh nhân nói mệt hơn sau khi ngưng thuốc …"
"Khoảng một năm trước mình có nằm viện ở đây,lúc đó mọi thứ đều tuyệt vời từ nhân viên y tế đến CSVC. Gần đây mình có đến bệnh viện thì thấy đội ngũ nhân viên đã đc thay đổi và không bằng những người cũ,ngay cả quy trình khám bệnh cũng rườm …",Bệnh viện Đại Học Nam Cần Thơ,1 sao,"4,0",Tệ,"khoảng một năm trước mình có nằm viện ở đây,lúc đó mọi thứ đều tuyệt vời từ nhân viên y tế đến csvc. gần đây mình có đến bệnh viện thì thấy đội ngũ nhân viên đã được thay đổi và không bằng những người cũ,ngay cả quy trình khám bệnh cũng rườm …"
"❤️Khô Gà Poly đồng hành cùng Sắc Cam Yêu Thương lan tỏa yêu thương đến cộng đồng.
❤️Khô Gà Poly chân thành cảm ơn và tri ân BV Nhi Đồng Cần Thơ, Quý Thầy Cô và …",Bệnh viện Nhi đồng Cần Thơ,5 sao,"2,9",Tốt,"yêu️khô gà poly đồng hành cùng sắc máy ảnh yêu thương lần tỏa yêu thương đến cộng đồng.
yêu️khô gà poly chân thành cảm ơn và tri ân bệnh viện nhi đồng cần thơ, quý thầy cô và …"
"Nhân viên phát thúôc quầy thúôc BHYT huớng dẫn cộc lốc, thái độ khó chịu với nguời bệnh. Dẫn con đi khám bệnh chứ ai mà muốn vô bv để đuợc gặp sự hằn hộc, quăng toa thuốc, quăng rổ, không huớng dẫn bệnh nhân theo toa. Trải nghiệm tệ.",Bệnh viện Nhi đồng Cần Thơ,1 sao,"2,9",Tệ,"nhân viên phát thúôc quầy thúôc bảo hiểm y tế huớng dẫn cộc lốc, thái độ khó chịu với nguời bệnh. dẫn con đi khám bệnh chứ ai mà muốn vô bệnh viện để đuợc gặp sự hằn hộc, quăng toa thuốc, quăng rổ, không huớng dẫn bệnh nhân theo dõi toa. trải nghiệm tệ."
"Đội ngũ y bs và các nhân viên ân cần chu đáo, hướng dẫn nhiệt tình.",Bệnh viện Ung bướu Thành phố Cần Thơ,5 sao,"3,4",Tốt,"đội ngũ y bác sĩ và các nhân viên ân cần chu đáo, hướng dẫn nhiệt tình."
"cảm ơn Bác sĩ Chi và chị điều dưỡng Đào tài phòng khám 3 rất nhiều, tận tình chu đáo, rất có tâm. không riêng gì với người nhà mình mà mình thấy với những người bệnh khám chung cũng vậy. Dù hết giờ khám nhưng sợ mọi người mất công đi tới …",Bệnh viện Ung bướu Thành phố Cần Thơ,5 sao,"3,4",Tốt,"cảm ơn bác sĩ chi và chị điều dưỡng đào tài phòng khám 3 rất nhiều, tận tình chu đáo, rất có tâm. không riêng gì với người nhà mình mà mình thấy với những người bệnh khám chung cũng vậy. dù hết giờ khám nhưng sợ mọi người mất công đi tới …"
"Tôi rất hài lòng về chất lượng khám chữa bệnh tại Phòng khám số 02, hướng dẫn, giúp đỡ, hỗ trợ, tư vấn nhỏ nhẹ, mềm dẽo, ân cần, lịch thiệp vui vẻ và nhiệt tình",Bệnh viện Ung bướu Thành phố Cần Thơ,5 sao,"3,4",Tốt,"tôi rất hài lòng về chất lượng khám chữa bệnh tại phòng khám số 02, hướng dẫn, giúp đỡ, hỗ trợ, tư vấn nhỏ nhẹ, mềm dẽo, ân cần, lịch thiệp vui vẻ và nhiệt tình"
Khám bệnh mông lung mất thời gian. Nhân viên hỏi thì không muốn trả lời. Bỏ tiền ra đi khám dịch vụ mà có trải nghiệm rất tệ. Đang ngồi đợi mà khó chịu qá. Nếu có ít hơn 1 sao cũng đánh giá.. Tệ.. 1 sao.,Bệnh viện Ung bướu Thành phố Cần Thơ,1 sao,"3,4",Tệ,khám bệnh mông lung mất thời gian. nhân viên hỏi thì không muốn trả lời. bỏ tiền ra đi khám dịch vụ mà có trải nghiệm rất tệ. đang ngồi đợi mà khó chịu quá. nếu có ít hơn 1 sao cũng đánh giá.. tệ.. 1 sao.
"1 số nhân viên nữ ở quầy hướng dẫn thái độ quạo quọ, bác sĩ thì quạo quọ, hỏi thì k tl mà còn quạo. Đi khám về mông lung luôn k biết đường. Hết biết nói cái bệnh viện này luôn",Bệnh viện Ung bướu Thành phố Cần Thơ,1 sao,"3,4",Tệ,"1 số nhân viên nữ ở quầy hướng dẫn thái độ quạo quọ, bác sĩ thì quạo quọ, hỏi thì không tổng lợi mà còn quạo. đi khám về mông lung luôn không biết đường. hết biết nói cái bệnh viện này luôn"
"Một trải nghiệm không được tốt lắm về bệnh viện , cơ sở vật chất xuống cấp nghiêm trọng , đường đi , lối đi cho bệnh nhân và người dân hoặc nhân viên y tế được lát bằng gạch bị phai màu hoàn toàn , trong như bệnh viện thời chiến , bàn làm …",Bệnh viện Ung bướu Thành phố Cần Thơ,4 sao,"3,4",Tốt,"một trải nghiệm không được tốt lắm về bệnh viện , cơ sở vật chất xuống cấp nghiệm trọng , đường đi , lối đi cho bệnh nhân và người dân hoặc nhân viên y tế được lát bằng gạch bị phai màu hoàn toàn , truyền như bệnh viện thời chiến , bàn làm …"
"Mình mới đi khám thường thì 39k khám dịch vụ 300k người,mình khám thường rất nhanh nhe bs nói chuyện lịch sự,y tá cũng vậy từ quầy thu tiền đến nhà thuốc thấy họ cũng nói chuyện dễ thương và làm nhanh nữa",Bệnh viện Ung bướu Thành phố Cần Thơ,5 sao,"3,4",Tốt,"mình mới đi khám thường thì 39k khám dịch vụ 300k người,mình khám thường rất nhanh nhé bác sĩ nói chuyện lịch sự,y tá cũng vậy từ quầy thu tiền đến nhà thuốc thấy họ cũng nói chuyện dễ thương và làm nhanh nữa"
"Khám dịch vụ nhanh chóng, gọn gàng, mau lẹ. Mấy bệnh nhân nghèo ở khoa thường sẽ được nv bệnh viện vận động giúp đỡ",Bệnh viện Ung bướu Thành phố Cần Thơ,5 sao,"3,4",Tốt,"khám dịch vụ nhanh chóng, gọn gàng, máu lẹ. mấy bệnh nhân nghèo ở khoa thường sẽ được nhân viên bệnh viện vận động giúp đỡ"
"Bệnh viện có mấy chị áo hồng hướng dẫn bệnh nhân rõ ràng, chu đáo, chú bảo vệ cổng cấp cứu nhiệt tình giúp đỡ bệnh nhân.",Bệnh viện Ung bướu Thành phố Cần Thơ,5 sao,"3,4",Tốt,"bệnh viện có mấy chị áo hồng hướng dẫn bệnh nhân rõ ràng, chu đáo, chú bảo vệ cổng cấp cứu nhiệt tình giúp đỡ bệnh nhân."
"Giá khám dịch vụ cao kinh khủng, bệnh viện khác có 50-100k, bệnh viện này chém hẳn 200k 1 lần khám dịch vụ. Đã vậy khám bệnh thì sơ sài, bệnh nhân bị nổi cục hạch to tổ bố, đã nói rõ với bác sĩ thế mà vào siêu âm vẫn siêu âm sót cục hạch …",Bệnh viện Ung bướu Thành phố Cần Thơ,1 sao,"3,4",Tệ,"giá khám dịch vụ cao huyết áp kinh khủng, bệnh viện khác có 50-100k, bệnh viện này chém hẳn 200k 1 lần khám dịch vụ. đã vậy khám bệnh thì sơ dùng, bệnh nhân bị nổi cục hạch to tổ bố, đã nói rõ với bác sĩ thế mà vào siêu âm vẫn siêu âm sót cục hạch …"
Mn ôi em bệnh nhân ở bv tay mũi họng nay lúc 4h30 em có rớt cái bóp trước cổng bv ạ màu đen có giấy chứng minh với bảo hiểm a ai nhạt đc cho em xin lại a,Bệnh viện Tai Mũi Họng,5 sao,"4,3",Tốt,mọi người ôi em bệnh nhân ở bệnh viện tay mũi họng nay lúc 4h30 em có rớt cái bóp trước cổng bệnh viện ạ màu đen có giấy chứng minh với bảo hiểm anh ai nhạt được cho em xin lại anh
Bệnh viện sạch sẽ nhân viên bác si làm việc có tâm rất nhiệt tình.tai mũi họng mọi người nên đến đây,Bệnh viện Tai Mũi Họng,5 sao,"4,3",Tốt,bệnh viện sạch sẽ nhân viên bác sinh lý làm việc có tâm rất nhiệt tình.tai mũi họng mọi người nên đến đây
"Ai bị tai mũi họng nên khám tại bệnh viện này nha. Mình trị mấy lần tại Hoàn Mỹ Cữu Long ko hết.... qua đây lại khám tuyệt vời đỡ mất thời gian. Các bác sĩ rất vui tính và dễ thưởng ( đối với mình là thế) Điểm trừ là nhìn cơ sở hạ tầng hơi "" Bèo"" nhà vệ sinh thì ối dồi ôi.... Dơ và hôi lắm",Bệnh viện Tai Mũi Họng,4 sao,"4,3",Tốt,"ai bị tai mũi họng nên khám tại bệnh viện này nha. mình trị mấy lần tại hoàn mỹ cữu long không hết.... qua đây lại khám tuyệt vời đỡ mất thời gian. các bác sĩ rất vui tính và dễ thưởng ( đối với mình là thế) điểm trừ là nhìn cơ sở hạ tầng hơi "" bèo"" nhà vệ sinh thì ối dồi ôi.... dơ và hôi lắm"
Bệnh viện tiện lợi,Bệnh viện Tai Mũi Họng,5 sao,"4,3",Tốt,bệnh viện tiện lợi
Thân thiện từ chú bảo vệ tới chị y tá,Bệnh viện Tai Mũi Họng,5 sao,"4,3",Tốt,thân thiện từ chú bảo vệ tới chị y tá
Dịch vụ tốt,Bệnh viện Tai Mũi Họng,5 sao,"4,3",Tốt,dịch vụ tốt
Mn ôi em bệnh nhân ở bv tay mũi họng nay lúc 4h30 em có rớt cái bóp trước cổng bv ạ màu đen có giấy chứng minh với bảo hiểm a ai nhạt đc cho em xin lại a,Bệnh viện Tai Mũi Họng,5 sao,"4,3",Tốt,mọi người ôi em bệnh nhân ở bệnh viện tay mũi họng nay lúc 4h30 em có rớt cái bóp trước cổng bệnh viện ạ màu đen có giấy chứng minh với bảo hiểm anh ai nhạt được cho em xin lại anh
Bệnh viện sạch sẽ nhân viên bác si làm việc có tâm rất nhiệt tình.tai mũi họng mọi người nên đến đây,Bệnh viện Tai Mũi Họng,5 sao,"4,3",Tốt,bệnh viện sạch sẽ nhân viên bác sinh lý làm việc có tâm rất nhiệt tình.tai mũi họng mọi người nên đến đây
"Ai bị tai mũi họng nên khám tại bệnh viện này nha. Mình trị mấy lần tại Hoàn Mỹ Cữu Long ko hết.... qua đây lại khám tuyệt vời đỡ mất thời gian. Các bác sĩ rất vui tính và dễ thưởng ( đối với mình là thế) Điểm trừ là nhìn cơ sở hạ tầng hơi "" Bèo"" nhà vệ sinh thì ối dồi ôi.... Dơ và hôi lắm",Bệnh viện Tai Mũi Họng,4 sao,"4,3",Tốt,"ai bị tai mũi họng nên khám tại bệnh viện này nha. mình trị mấy lần tại hoàn mỹ cữu long không hết.... qua đây lại khám tuyệt vời đỡ mất thời gian. các bác sĩ rất vui tính và dễ thưởng ( đối với mình là thế) điểm trừ là nhìn cơ sở hạ tầng hơi "" bèo"" nhà vệ sinh thì ối dồi ôi.... dơ và hôi lắm"
Bệnh viện tiện lợi,Bệnh viện Tai Mũi Họng,5 sao,"4,3",Tốt,bệnh viện tiện lợi
Thân thiện từ chú bảo vệ tới chị y tá,Bệnh viện Tai Mũi Họng,5 sao,"4,3",Tốt,thân thiện từ chú bảo vệ tới chị y tá
Dịch vụ tốt,Bệnh viện Tai Mũi Họng,5 sao,"4,3",Tốt,dịch vụ tốt
"Mổ cận khoẻ re, nhẹ nhàng sau môt vẫn sử dụng thiết bị điện tử và sinh hoạt bình thường sau mổ.Đánh giá 5 sao cho BV, khuyến khích các bạn tham khải mổ cạn ở CT tiện di chuyển mà BS chuyên môn cao nữa",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6",Tốt,"phẫu thuật cận khỏe re, nhẹ nhàng sau môt vẫn xử dụng thiết bị điện tử và sinh hoạt bình thường sau phẫu thuật.đánh giá 5 sao cho bệnh viện, khuyến khích các bạn tham vấn khải phẫu thuật cạn ở chữa trị tiện di chuyển mà bác sĩ chuyên môn cao huyết áp nữa"
"Dân Cần Thơ mổ cận ở đâu?
Mình lựa chọn mổ cận ở Mắt Sài Gòn Cần Thơ gần nhà, tiện tái khám mà còn nhiều chương trình ưu đãi. Bác sĩ chủ định mỏi gói Femto phục hồi nhanh, độ chính xác cao còn được miễn phí tái khám sau PT",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6",Tốt,"dân cần thơ phẫu thuật cận ở đâu?
mình lựa chọn phẫu thuật cận ở mắt dùng gòn cần thơ gần nhà, tiện tái khám mà còn nhiều chương trình ưu đãi. bác sĩ chủ định mỏi gói femto phục hồi nhanh, độ chính xác cao huyết áp còn được miễn phí tái khám sau phẫu thuật"
"Đã phẫu thuật tại BV mắt Sài Gòn Cần Thơ
Trước cận 4 độ, sau khi xoá cận 2 mắt kết quà 10/10.
Bệnh viện có trang thiết bị hiện đại, khu chờ vip, có phục vụ ăn nhẹ, nước uống …",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6",Tốt,"đã phẫu thuật tại bệnh viện mắt dùng gòn cần thơ
trước cận 4 độ, sau khi xoá cận 2 mắt kết quà 10/10.
bệnh viện có trang thiết bị hiện đại, khu chờ vip, có phục vụ ăn nhẹ, nước uống …"
"Một ngày sau mổ cận.
MT: 7 độ, loạn 0,75
MP: cận 5,75, loạn 1,25 …",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6",Tốt,"một ngày sau phẫu thuật cận.
mt: 7 độ, loạn 0,75
mp: cận 5,75, loạn 1,25 …"
"Cách mà bệnh viện đang thực hiện quy chế công bằng, ""dân chủ tôi chưa được hiểu rõ?. Thứ tự khám bệnh và công khai theo kiểu không ai hiểu được?  Số thứ tự trên cùng, nhưng đợi dài cổ hỏi cứ đổ cho ""cho đối tượng ưu tiên"" rồi ưu tiên là …",Bệnh viện Mắt Sài Gòn Cần Thơ,1 sao,"4,6",Tệ,"cách mà bệnh viện đang thực hiện quy chế công bằng, ""dân chủ tôi chưa được hiểu rõ?. thứ tự khám bệnh và công khai theo dõi kiểu không ai hiểu được?  số thứ tự trên cùng, nhưng đợi dài cổ hỏi cứ đổ cho ""cho đối tượng ưu tiên"" rồi ưu tiên là …"
"Mổ cận được tặng thêm quà rủng rỉnh mang về, BV cần Thơ mổ cạn uy tín không phải đi xa còn có nhiều ưu đãi quà tặng nữa nha.
Mình hết cận từ năm lớp 4 tới nay, hơn mười mấy năm khó chịu …",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6",Tốt,"phẫu thuật cận được tặng thêm quà rủng rỉnh mang về, bệnh viện cần thơ phẫu thuật cạn uy tín không phải đi xa còn có nhiều ưu đãi quà tặng nữa nha.
mình hết cận từ năm lớp 4 tới nay, hơn mười mấy năm khó chịu …"
"tái khám 10/10 sau mổ cạn. Người nhà giới thiệu, đến bệnh viện thăm khám được tư vấn nhiệt tình lắm. Bv khang trang, mổ cận tại tại khu VIP được BS giám đốc mổ trực tiếp nên an tâm nha! Chính thức hết cạn sau 10 năm.",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6",Tốt,"tái khám 10/10 sau phẫu thuật cạn. người nhà giới thiệu, đến bệnh viện thăm khám được tư vấn nhiệt tình lắm. bệnh viện khang trang, phẫu thuật cận tại tại khu vip được bác sĩ giám đốc phẫu thuật trực tiếp nên an tâm nha! chính thức hết cạn sau 10 năm."
"MT: cận 3 độ
MP: cận 2 độ kèm độ loạn
Giới thiệu địa chỉ mổ mắt chuẩn bị đi học. Dịch vụ tốt các anh chị nhiệt tình …",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6",Tốt,"mt: cận 3 độ
mp: cận 2 độ kèm độ loạn
giới thiệu địa chỉ phẫu thuật mắt chuẩn bị đi học. dịch vụ tốt các anh chị nhiệt tình …"
"Cận 2,5 độ ở 2 mắt
Mổ cận Femto
Bệnh viện nhiệt tình, nhiều quà tặbg các bạn chuẩn bị nhập học tự tin mổ👀, mổ …",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6",Tốt,"cận 2,5 độ ở 2 mắt
phẫu thuật cận femto
bệnh viện nhiệt tình, nhiều quà tặbg các bạn chuẩn bị nhập học tự tin phẫu thuật👀, phẫu thuật …"
"Mình tên Minh. Hồi trước mình cận 3,5 độ. Mình đã được tư vấn và phẩu thuật pp Femto-Lasik tại Bv Mắt SG-CT.
Chất lượng phục vụ và tư vấn cực kì chu đáo. Các BS và ĐD làm việc rất chuyên …",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6",Tốt,"mình tên minh. hồi trước mình cận 3,5 độ. mình đã được tư vấn và phẩu thuật pp femto-lasik tại bệnh viện mắt sg-chữa trị.
chất lượng phục vụ và tư vấn cực kì chu đáo. các bác sĩ và đd làm việc rất chuyên …"
1 lần đi du lịch - và ghé vào Cơ sở 2 - BV sạch sẽ - Thái độ nhiệt tình - Hướng dẫn rõ ràng ở Bàn Nhận Bệnh - Chăm sóc khá Ok ! Xa nhà mà đc vậy thì củng đáng cho 5 Sao,Bệnh viện ung bướu Cần Thơ cơ sở 2,5 sao,"3,4",Tốt,1 lần đi dù lịch - và ghé vào cơ sở 2 - bệnh viện sạch sẽ - thái độ nhiệt tình - hướng dẫn rõ ràng ở bàn nhận bệnh - chăm sóc khá được ! xa nhà mà được vậy thì cũng đáng cho 5 sao
"Bệnh viện sạch sẽ, nhân viên, điều dưỡng nhiệt tình ( khoa y học hạt nhân)",Bệnh viện ung bướu Cần Thơ cơ sở 2,5 sao,"3,4",Tốt,"bệnh viện sạch sẽ, nhân viên, điều dưỡng nhiệt tình ( khoa y học hạt nhân)"
"Các bác sĩ và nhân viên y tế điều  tận tâm chăm sóc và chia sẻ,hướng dẫn vui vẻ thân thiện",Bệnh viện ung bướu Cần Thơ cơ sở 2,5 sao,"3,4",Tốt,"các bác sĩ và nhân viên y tế điều  tận tâm chăm sóc và chia sẻ,hướng dẫn vui vẻ thân thiện"
"Y tá là có quyền nạt, thái độ với bệnh nhân sao. Làm y mà không có lương tâm thì tốt nhất nên từ bỏ chức vụ về ở ẩn đi ạ.
Nhiều đánh giá 1 sao về bệnh viện thì Cấp trên nên xem xét đánh giá chọn lọc nhân viên. Bệnh nhân đã khổ vào viện khám mà thêm áp lực",Bệnh viện ung bướu Cần Thơ cơ sở 2,1 sao,"3,4",Tệ,"y tá là có quyền nạt, thái độ với bệnh nhân sao. làm y mà không có lương tâm thì tốt nhất nên từ bỏ chức vụ về ở ẩn đi ạ.
nhiều đánh giá 1 sao về bệnh viện thì cấp trên nên xem xét đánh giá chọn lọc nhân viên. bệnh nhân đã khổ vào viện khám mà thêm áp lực"
bàn nhận bệnh nhân nhiệt tình chu đáo đáng cho 5 sao,Bệnh viện ung bướu Cần Thơ cơ sở 2,5 sao,"3,4",Tốt,bàn nhận bệnh nhân nhiệt tình chu đáo đáng cho 5 sao
"Phòng dịch vụ 3 giương bệnh,cũng sách sẽ, nhân viên trực điều dưỡng và bác sĩ nhiệt tình khi bệnh nhân có yêu cầu.",Bệnh viện ung bướu Cần Thơ cơ sở 2,4 sao,"3,4",Tốt,"phòng dịch vụ 3 giương bệnh,cũng sách sẽ, nhân viên trực điều dưỡng và bác sĩ nhiệt tình khi bệnh nhân có yêu cầu."
"Bác sĩ, điều dưỡng nhiệt tình, mỗi tội điểm trừ cho Bảo vệ mập đầu trọc thái độ với bệnh nhân",Bệnh viện ung bướu Cần Thơ cơ sở 2,2 sao,"3,4",Tệ,"bác sĩ, điều dưỡng nhiệt tình, mỗi tội điểm trừ cho bảo vệ mập đầu trọc thái độ với bệnh nhân"
